Ville,Prix,Type De Bien,Surface,Nombre De Pièces,Nombre De Chambres,Nombre De Salles De Bain,Etat De Location,Age De Location,Nombre D’Étages,Orientation,Jardin,Terrasse,Garage,Ascenseur,Piscine,Concierge,Meublé,Salon Marocain,Salon européen,Climatisation,Sécurité,Cuisine équipée,Réfrigérateur,Four,TV,Machine à laver,Micro-ondes,Animaux domestiques autorisés,Type du sol,Cheminée,Antenne parabolique
dar-bouazza,6 000 DH,Appartement,87m²,3 Pièces,1 Chambre,1 Salle de bain,Bon état,1-5 ans,Nan,Nan,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Ouest",Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,10 000 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,Nan,"
 Sud",Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,15 900 DH,Appartement,201m²,5 Pièces,3 Chambres,3 Salles de bains,Bon état,5-10 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,5 500 DH,Appartement,76m²,2 Pièces,1 Chambre,1 Salle de bain,Bon état,1-5 ans,2èmeétage,"
 Nord",Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,15 000 DH,Appartement,130m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,3èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,120m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,10 000 DH,Appartement,300m²,7 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,15 500 DH,Appartement,270m²,3 Pièces,2 Chambres,3 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,16 000 DH,Appartement,280m²,5 Pièces,2 Chambres,2 Salles de bains,Bon état,Nan,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Nan,Oui,Non
dar-bouazza,10 000 DH,Appartement,150m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,5-10 ans,4èmeétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Non,Non
dar-bouazza,6 000 DH,Appartement,104m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,3èmeétage,Nan,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Nan,Non,Non
dar-bouazza,8 500 DH,Appartement,117m²,4 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,Nan,Nan,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,5 000 DH,Appartement,100m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,10 000 DH,Appartement,140m²,4 Pièces,3 Chambres,2 Salles de bains,Nouveau,Moins d'un an,2èmeétage,"
 Sud",Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,75m²,4 Pièces,2 Chambres,1 Salle de bain,Nouveau,1-5 ans,2èmeétage,"
 Nord",Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,15 000 DH,Appartement,130m²,6 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,1erétage,"
 Est",Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,5 500 DH,Appartement,100m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Non,Non
dar-bouazza,1 200 DH,Appartement,108m²,6 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,19èmeétage,"
 Nord",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Carrelage",Oui,Non
dar-bouazza,12 000 DH,Appartement,128m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,Nan,1erétage,Nan,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Nan,Non,Non
dar-bouazza,4 500 DH,Appartement,52m²,2 Pièces,2 Chambres,1 Salle de bain,Bon état,Nan,3èmeétage,Nan,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Nan,Non,Non
dar-bouazza,11 000 DH,Appartement,300m²,4 Pièces,3 Chambres,2 Salles de bains,Nouveau,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,5 500 DH,Appartement,100m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,Nan,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,109m²,4 Pièces,2 Chambres,2 Salles de bains,Nan,Nan,Nan,Nan,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Nan,Non,Non
dar-bouazza,15 000 DH,Appartement,260m²,2 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,16 000 DH,Appartement,285m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,Nan,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,5 000 DH,Appartement,85m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,Nan,"
 Ouest",Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,7 000 DH,Appartement,84m²,3 Pièces,2 Chambres,1 Salle de bain,Bon état,1-5 ans,2èmeétage,"
 Ouest",Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,15 000 DH,Appartement,200m²,5 Pièces,3 Chambres,2 Salles de bains,Nouveau,1-5 ans,2èmeétage,Nan,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,12 000 DH,Appartement,160m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,6 500 DH,Appartement,45m²,1 Pièce,1 Chambre,1 Salle de bain,Nouveau,Nan,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Nan,Oui,Non
dar-bouazza,9 500 DH,Appartement,97m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,15 000 DH,Appartement,175m²,6 Pièces,3 Chambres,3 Salles de bains,Nouveau,1-5 ans,2èmeétage,"
 Sud",Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,12 000 DH,Appartement,115m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Non,Non
dar-bouazza,9 000 DH,Appartement,120m²,4 Pièces,2 Chambres,1 Salle de bain,Bon état,10-20 ans,1erétage,"
 Est",Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Carrelage",Non,Non
dar-bouazza,7 000 DH,Appartement,123m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,Nan,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Nan,Non,Non
dar-bouazza,9 000 DH,Appartement,93m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,12 000 DH,Appartement,115m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,5èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,8 500 DH,Appartement,140m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,5-10 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,6 500 DH,Appartement,100m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,10-20 ans,1erétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,"
 Carrelage",Oui,Non
dar-bouazza,6 500 DH,Appartement,45m²,1 Pièce,1 Chambre,1 Salle de bain,Bon état,Nan,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Nan,Non,Non
dar-bouazza,11 000 DH,Appartement,157m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,14 000 DH,Appartement,160m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,11 000 DH,Appartement,179m²,3 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,11 000 DH,Appartement,100m²,3 Pièces,2 Chambres,1 Salle de bain,Bon état,1-5 ans,1erétage,Nan,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,5 000 DH,Appartement,36m²,1 Pièce,1 Chambre,1 Salle de bain,Nouveau,Moins d'un an,1erétage,"
 Ouest",Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,4 300 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,Nan,"
 Nord",Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,7 000 DH,Appartement,140m²,2 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,9 000 DH,Appartement,100m²,2 Pièces,2 Chambres,2 Salles de bains,Bon état,10-20 ans,1erétage,"
 Est",Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,11 500 DH,Appartement,86m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Oui,Non
dar-bouazza,7 500 DH,Appartement,120m²,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Nan,Oui,Non
dar-bouazza,8 500 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,8 700 DH,Appartement,90m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,1-5 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,10 900 DH,Appartement,180m²,4 Pièces,3 Chambres,3 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,7 500 DH,Appartement,116m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,1erétage,Nan,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,9 000 DH,Appartement,170m²,4 Pièces,3 Chambres,2 Salles de bains,Nouveau,1-5 ans,2èmeétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,6 500 DH,Appartement,100m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,"
 Parquet",Non,Non
dar-bouazza,24 500 DH,Appartement,560m²,5 Pièces,3 Chambres,2 Salles de bains,Nouveau,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Oui,Non
dar-bouazza,7 300 DH,Appartement,110m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,Nan,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,"
 Marbre",Oui,Non
dar-bouazza,5 500 DH,Appartement,90m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,2èmeétage,Nan,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"
 Carrelage",Non,Non
dar-bouazza,7 500 DH,Appartement,116m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,5-10 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,2 000 DH,Appartement,65m²,3 Pièces,2 Chambres,1 Salle de bain,Nouveau,Moins d'un an,2èmeétage,"
 Sud",Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,"
 Parquet",Non,Non
dar-bouazza,6 500 DH,Appartement,100m²,3 Pièces,2 Chambres,1 Salle de bain,Bon état,1-5 ans,Nan,Nan,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Non,Non
dar-bouazza,6 000 DH,Appartement,90m²,1 Pièce,2 Chambres,1 Salle de bain,Bon état,5-10 ans,2èmeétage,"
 Sud",Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,7 200 DH,Appartement,102m²,6 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Est",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,5 500 DH,Appartement,95m²,3 Pièces,2 Chambres,1 Salle de bain,Bon état,5-10 ans,2èmeétage,Nan,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Nan,Non,Non
dar-bouazza,6 500 DH,Appartement,90m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,9 000 DH,Appartement,132m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,5 500 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,130m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,12 000 DH,Appartement,160m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,5-10 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,12 901 DH,Appartement,133m²,5 Pièces,4 Chambres,3 Salles de bains,Nouveau,Moins d'un an,2èmeétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Oui,"
 Parquet",Non,Non
dar-bouazza,5 950 DH,Appartement,88m²,3 Pièces,2 Chambres,1 Salle de bain,Bon état,5-10 ans,Nan,"
 Ouest",Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Carrelage",Oui,Non
dar-bouazza,4 000 DH,Appartement,65m²,4 Pièces,2 Chambres,1 Salle de bain,Nouveau,1-5 ans,3èmeétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,2 000 DH,Appartement,65m²,5 Pièces,4 Chambres,1 Salle de bain,Bon état,1-5 ans,Nan,"
 Ouest",Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"
 Carrelage",Non,Non
dar-bouazza,5 000 DH,Appartement,80m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,4èmeétage,"
 Sud",Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,"
 Carrelage",Non,Non
dar-bouazza,6 000 DH,Appartement,92m²,6 Pièces,3 Chambres,2 Salles de bains,Nouveau,Moins d'un an,1erétage,"
 Ouest",Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,6 000 DH,Appartement,100m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Non,Non
dar-bouazza,12 000 DH,Appartement,160m²,3 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,1erétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,"
 Marbre",Oui,Non
dar-bouazza,9 000 DH,Appartement,170m²,2 Pièces,2 Chambres,1 Salle de bain,Bon état,10-20 ans,Nan,"
 Sud",Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,7 000 DH,Appartement,110m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,2èmeétage,Nan,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,"
 Marbre",Non,Non
dar-bouazza,18 000 DH,Appartement,205m²,6 Pièces,4 Chambres,2 Salles de bains,Nouveau,Moins d'un an,2èmeétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Parquet",Oui,Non
dar-bouazza,5 500 DH,Appartement,110m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,12 000 DH,Appartement,200m²,6 Pièces,4 Chambres,4 Salles de bains,Nouveau,Moins d'un an,1erétage,Nan,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,"
 Marbre",Oui,Non
dar-bouazza,8 000 DH,Appartement,110m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,Nan,1erétage,Nan,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Nan,Oui,Non
dar-bouazza,6 700 DH,Appartement,75m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,1erétage,"
 Ouest",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Nan,Non,Non
dar-bouazza,20 000 DH,Appartement,360m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,1-5 ans,Nan,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,"
 Marbre",Oui,Non
dar-bouazza,16 000 DH,Appartement,119m²,2 Pièces,2 Chambres,2 Salles de bains,Nouveau,Moins d'un an,Nan,"
 Nord",Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
dar-bouazza,6 500 DH,Appartement,112m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,2èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,10 000 DH,Appartement,120m²,4 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,3èmeétage,"
 Sud",Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,"
 Marbre",Non,Non
dar-bouazza,12 000 DH,Appartement,130m²,2 Pièces,2 Chambres,2 Salles de bains,Nouveau,1-5 ans,2èmeétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Oui,Non
dar-bouazza,18 000 DH,Appartement,120m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,1-5 ans,3èmeétage,Nan,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,"
 Marbre",Non,Non
